,red_text,black_text,color,temp,service
14678,,Πυρῶδες ἦχος ἐν Σιὼν τοῖς ἔθνεσιν.,black,,
14679,ΚαταβασίαἮχος βαρὺς,,red,,
14680,,"«Τὴν ἐξ ὕψους δύναμιν τοῖς Μαθηταῖς, Χριστέ, ἕως ἂν ἐνδύσησθε ἔφης, καθίσατε ἐν Ἱερουσαλήμ, ἐγὼ δὲ ὡς ἐμὲ Παράκλητον ἄλλον, Πνεῦμα τὸ ἐμόν τε καὶ Πατρός ἀποστελῶ, ἐν ᾧ στερεωθήσεσθε».",black,,
14681,ΚαταβασίαἮχος δ',,red,,
14682,,"«Ἔρρηξε γαστρὸς ἠτεκνωμένης πέδας,",black,,
14683,,"Ὕβριν τε δυσκάθεκτον εὐτεκνουμένης,",black,,
14684,,Μόνη προσευχὴ τῆς Προφήτιδος πάλαι,black,,
14685,,"Ἄννης, φερούσης πνεῦμα συντετριμμένον,",black,,
14686,,"Πρὸς τὸν δυνάστην, καὶ Θεὸν τῶν γνώσεων».",black,,
14687,Κάθισμα,,red,,
14688,Ἦχος πλ. δ',,red,,
14689,Τὸ προσταχθὲν,,red,,
14690,,"Οἱ τοῦ Σωτῆρος ἐρασταὶ χαρᾶς ἐπλήσθησαν, καὶ θάρσος ἔλαβον, οἱ πρῴην δειλιῶντες, ὡς τὸ Πνεῦμα τὸ ἅγιον σήμερον ἐξ ὕψους, κατῆλθεν ἐπὶ τὸν οἶκον τῶν Μαθητῶν, καὶ ἄλλος ἄλλα ἐλάλει πρὸς τοὺς λαούς· γλῶσσαι γὰρ διεσπάρησαν, ὁρώμεναι ὡσεὶ πυρός, καὶ τούτους οὐ κατέφλεξαν, ἀλλὰ μᾶλλον ἐδρόσισαν.",black,,
14691,(Δίς),,red,,
14692,"Κανών α', ᾨδὴ δ'",,red,,
14693,Ἦχος βαρὺς,,red,,
14694,Ὁ Εἱρμὸς,,red,,
14695,,"«Κατανοῶν ὁ Προφήτης, τὴν ἐπ' ἐσχάτων σου Χριστὲ ἔλευσιν, ἀνεβόα· τὴν σὴν εἰσακήκοα Κύριε δυναστείαν, ὅτι πάντας τοῦ σῶσαι, τοὺς χριστούς σου ἐλήλυθας».",black,,
14696,,"Ὁ ἐν Προφήταις λαλήσας, καὶ διὰ νόμου κηρυχθείς, πρῴην τοῖς ἀτελέσι, Θεὸς ἀληθὴς ὁ Παράκλητος, τοῖς τοῦ Λόγου ὑπηρέταις καὶ μάρτυσι, γνωρίζεται σήμερον.",black,,
14697,,"Σῆμα Θεότητος φέρον, τοῖς Ἀποστόλοις ἐν πυρί, Πνεῦμα κατεμερίσθη, καὶ ξέναις ἐν γλώσσαις ἐνέφηνεν, ὡς πατρόθεν θεῖον σθένος, ἐρχόμενον ἐστὶν αὐτοκέλευστον.",black,,
14698,"Κανών β', ᾨδὴ δ'",,red,,
14699,Ἦχος δ',,red,,
14700,Ὁ Εἱρμὸς,,red,,
14701,,"«Ἄναξ ἀνάκτων, οἶος ἐξ οἴου μόνος,",black,,
14702,,"Λόγος προελθών, Πατρὸς ἐξ ἀναιτίου.",black,,
14703,,"Ἰσοσθενές σου Πνεῦμα τοῖς Ἀποστόλοις,",black,,
14704,,"Νημερτὲς ἐξέπεμψας ὡς εὐεργέτης,",black,,
14705,,"ᾌδουσι· Δόξα τῷ κράτει σου, Κύριε».",black,,
14706,,"Λουτρὸν τὸ θεῖον τῆς παλιγγενεσίας,",black,,
14707,,"Λόγῳ κεραννὺς συντεθειμένῃ φύσει,",black,,
14708,,Ὀμβροβλυτεῖς μοι ῥεῖθρον ἐξ ἀκηράτου,black,,
14709,,"Νενυγμένης σου πλευρᾶς, ὦ Θεοῦ Λόγε,",black,,
14710,,Ἐπισφραγίζων τῇ ζέσει τοῦ Πνεύματος.,black,,
14711,,"Κάμπτει τὰ πάντα τῷ Παρακλήτῳ γόνυ,",black,,
14712,,"Γόνῳ τε Πατρός, Πατρὶ συμφυεστάτῳ.",black,,
14713,,"Ἐν γὰρ προσώποις οἶδε τριττοῖς οὐσίαν,",black,,
14714,,"Νημερτές, ἀπρόσιτον, ἄχρονον, μίαν.",black,,
14715,,Ἔλαμψε φῶς γὰρ ἡ χάρις τοῦ Πνεύματος.,black,,
14716,,"Τελεῖσθε πάντες τῇ θεαρχικωτάτῃ,",black,,
14717,,Ὅσοι λατρευταὶ τῆς τριφεγγοῦς οὐσίας.,black,,
14718,,"Ὑπερφυῶς τελεῖ γὰρ ὡς εὐεργέτης,",black,,
14719,,"Καὶ πυρσολαμπεῖ Χριστὸς εἰς σωτηρίαν,",black,,
14720,,Ὅλην πορίζων τὴν χάριν τοῦ Πνεύματος.,black,,
14721,ΚαταβασίαἮχος βαρὺς,,red,,
14722,,"«Κατανοῶν ὁ Προφήτης, τὴν ἐπ' ἐσχάτων σου Χριστὲ ἔλευσιν, ἀνεβόα· τὴν σὴν εἰσακήκοα Κύριε δυναστείαν, ὅτι πάντας τοῦ σῶσαι, τοὺς χριστούς σου ἐλήλυθας».",black,,
14723,ΚαταβασίαἮχος δ',,red,,
14724,,"«Ἄναξ ἀνάκτων, οἶος ἐξ οἴου μόνος,",black,,
14725,,"Λόγος προελθών, Πατρὸς ἐξ ἀναιτίου.",black,,
14726,,"Ἰσοσθενές σου Πνεῦμα τοῖς Ἀποστόλοις,",black,,
14727,,"Νημερτὲς ἐξέπεμψας ὡς εὐεργέτης,",black,,
14728,,"ᾌδουσι· Δόξα τῷ κράτει σου, Κύριε».",black,,
14729,"Κανών α', ᾨδὴ ε'",,red,,
14730,Ἦχος βαρὺς,,red,,
14731,Ὁ Εἱρμὸς,,red,,
14732,,"«Τὸ διὰ τὸν φόβον σου ληφθὲν Κύριε, ἐν γαστρὶ τῶν Προφητῶν, καὶ κυηθὲν ἐπὶ τῆς γῆς πνεῦμα σωτηρίας, ἀποστολικὰς καρδίας κτίζει καθαράς, καὶ ἐν τοῖς πιστοῖς εὐθὲς ἐγκαινίζεται· φῶς γὰρ καὶ εἰρήνη, διότι τὰ σὰ προστάγματα».",black,,
14733,,"Ἡ ἐπιφοιτήσασα ἰσχὺς σήμερον, αὕτη Πνεῦμα ἀγαθόν, Πνεῦμα σοφίας Θεοῦ, Πνεῦμα ἐκ Πατρὸς ἐκπορευτόν, καὶ δι' Υἱοῦ πιστοῖς ἡμῖν πεφηνός, μεταδοτικόν, ἐν οἷς κατοικίζεται φύσει, τῆς ἐν ᾗ κατοπτεύεται ἁγιότητος.",black,,
14734,"Κανών β', ᾨδὴ ε'",,red,,
14735,Ἦχος δ',,red,,
14736,Ὁ Εἱρμὸς,,red,,
14737,,"«Λυτήριον κάθαρσιν ἀμπλακημάτων,",black,,
14738,,"Πυρίπνοον δέξασθε Πνεύματος δρόσον,",black,,
14739,,"Ὦ τέκνα φωτόμορφα τῆς Ἐκκλησίας,",black,,
14740,,"Νῦν ἐκ Σιὼν γὰρ ἐξελήλυθε νόμος,",black,,
14741,,Ἡ γλωσσοπυρσόμορφος Πνεύματος χάρις».,black,,
14742,,"Καθώς περ εὐδόκησεν αὐτεξουσίως,",black,,
14743,,"Ἀδέσποτον κάτεισι Πνεῦμα πατρόθεν,",black,,
14744,,"Σοφίζον ἐν γλώσσησι τοὺς Ἀποστόλους,",black,,
14745,,"Ἐπισφραγίζον τὸν φερέσβιον Λόγον,",black,,
14746,,"Πατροσθενὲς ξύμμορφον, ὃν Σωτὴρ ἔφη.",black,,
14747,,"Ἰῆτο τὰς φρένας μὲν ἐξ ἁμαρτίας,",black,,
14748,,"Χ' αὐτῷ κατεσκεύαζε τῶν Ἀποστόλων,",black,,
14749,,"Θεὸς Λόγος πάνταρχος, ἄχραντον δόμον.",black,,
14750,,"Ὁμοσθενοῦς δὲ καὶ συνουσιουμένου,",black,,
14751,,Νῦν ἐγκατοικίζεται Πνεύματος φάος.,black,,
14752,ΚαταβασίαἮχος βαρὺς,,red,,
14753,,"«Τὸ διὰ τὸν φόβον σου ληφθὲν Κύριε, ἐν γαστρὶ τῶν Προφητῶν, καὶ κυηθὲν ἐπὶ τῆς γῆς πνεῦμα σωτηρίας, ἀποστολικὰς καρδίας κτίζει καθαράς, καὶ ἐν τοῖς πιστοῖς εὐθὲς ἐγκαινίζεται· φῶς γὰρ καὶ εἰρήνη, διότι τὰ σὰ προστάγματα».",black,,
14754,ΚαταβασίαἮχος δ',,red,,
14755,,"«Λυτήριον κάθαρσιν ἀμπλακημάτων,",black,,
14756,,"Πυρίπνοον δέξασθε Πνεύματος δρόσον,",black,,
14757,,Ὦ τέκνα φωτόμορφα τῆς Ἐκκλησίας·,black,,
14758,,"Νῦν ἐκ Σιὼν γὰρ ἐξελήλυθε νόμος,",black,,
14759,,Ἡ γλωσσοπυρσόμορφος Πνεύματος χάρις».,black,,
14760,"Κανών α', ᾨδὴ ς'",,red,,
14761,Ἦχος βαρὺς,,red,,
14762,Ὁ Εἱρμὸς,,red,,
14763,,"«Ναυτιῶν τῷ σάλῳ, τῶν βιοτικῶν μελημάτων, συμπλόοις ποντούμενος ἁμαρτίαις, καὶ ψυχοφθόρῳ θηρὶ προσριπτούμενος, ὡς ὁ Ἰωνᾶς Χριστὲ βοῶ σοι· Ἐκ θανατηφόρου με βυθοῦ ἀνάγαγε».",black,,
14764,,"Ἐκ τοῦ Πνεύματός σου, σάρκα ἐπὶ πᾶσαν, ὡς εἶπας, πλουσίως ἐξέχεας, καὶ ἐπληρώθη τῆς σῆς ἡ σύμπασα γνώσεως Κύριε· ὅτι ἐκ Πατρὸς Υἱὸς ἀρρεύστως ἔφυς, καὶ τὸ Πνεῦμα ἀμερίστως πρόεισιν.",black,,
14765,"Κανών β', ᾨδὴ ς'",,red,,
14766,Ἦχος δ',,red,,
14767,Ὁ Εἱρμὸς,,red,,
14768,,"«Ἱλασμὸς ἡμῖν Χριστὲ καὶ σωτηρία,",black,,
14769,,"Ὁ Δεσπότης ἔλαμψας ἐκ τῆς Παρθένου,",black,,
14770,,"Ἵν, ὡς Προφήτην θηρὸς ἐκ θαλαττίου,",black,,
14771,,"Στέρνων Ἰωνᾶν, τῆς φθορᾶς διαρπάσῃς,",black,,
14772,,"Ὅλον τὸν Ἀδάμ, παγγενῆ πεπτωκότα».",black,,
14773,,"Ἱμερτὸν ἡμῖν εὐθὲς ἐν τοῖς ἐγκάτοις,",black,,
14774,,"Αἰωνίως ἕξουσι Πνεῦμα καινίσαις,",black,,
14775,,"Πατροπροβλήτως πάντοτε ξυνημμένον,",black,,
14776,,"Ὕλης ἀπεχθοῦς καυστικῶν μολυσμάτων,",black,,
14777,,Ῥύπου τε φρενῶν ῥυπτικὸν Παντοκράτορ.,black,,
14778,,"Ὀρεκτὸν ἀξίωμα τοῖς Ἀποστόλοις,",black,,
14779,,"Σιωνίταις μίμνουσι σὴν παρουσίαν,",black,,
14780,,"Γνώρισμα Πνεῦμα πατρογεννήτου Λόγου,",black,,
14781,,"Λέσχην ἀπηνῆ τῶν ἐθνῶν ποππυσμάτων,",black,,
14782,,"Ὤκιστα δεικνύς, πυρπνόως καθιδρύεις.",black,,
14783,ΚαταβασίαἮχος βαρὺς,,red,,
14784,,"«Ναυτιῶν τῷ σάλῳ, τῶν βιοτικῶν μελημάτων, συμπλόοις ποντούμενος ἁμαρτίαις, καὶ ψυχοφθόρῳ θηρὶ προσριπτούμενος, ὡς ὁ Ἰωνᾶς Χριστὲ βοῶ σοι· Ἐκ θανατηφόρου με βυθοῦ ἀνάγαγε».",black,,
14785,ΚαταβασίαἮχος δ',,red,,
14786,,"«Ἱλασμὸς ἡμῖν Χριστὲ καὶ σωτηρία,",black,,
14787,,"Ὁ Δεσπότης ἔλαμψας ἐκ τῆς Παρθένου,",black,,
14788,,"Ἵν, ὡς Προφήτην θηρὸς ἐκ θαλαττίου,",black,,
14789,,"Στέρνων Ἰωνᾶν, τῆς φθορᾶς διαρπάσῃς,",black,,
14790,,"Ὅλον τὸν Ἀδάμ, παγγενῆ πεπτωκότα».",black,,
14791,Κοντάκιον,,red,,
14792,Ἦχος πλ. δ',,red,,
14793,,"Ὅτε καταβὰς τὰς γλώσσας συνέχεε, διεμέριζεν ἔθνη ὁ Ὕψιστος· ὅτε τοῦ πυρὸς τὰς γλώσσας διένειμεν, εἰς ἑνότητα πάντας ἐκάλεσε,",black,,
14794,Ὁ Οἶκος,,red,,
14795,,"Ταχεῖαν καὶ σταθηρὰν δίδου παραμυθίαν τοῖς δούλοις σου, Ἰησοῦ, ἐν τῷ ἀκηδιάσαι τὰ πνεύματα ἡμῶν, μὴ χωρίζου τῶν ψυχῶν ἡμῶν ἐν θλίψεσι, μὴ μακρύνου τῶν φρενῶν ἡμῶν ἐν περιστάσεσιν, ἀλλὰ ἀεὶ ἡμᾶς πρόφθασον. Ἔγγισον ἡμῖν, ἔγγισον ὁ πανταχοῦ, ὥς περ καὶ τοῖς Ἀποστόλοις σου πάντοτε συνῇς, οὕτω καὶ τοῖς σὲ ποθοῦσιν ἕνωσον σαυτὸν οἰκτίρμον, ἵνα συνημμένοι σοι ὑμνῶμεν,",black,,
14796,"Κανών α', ᾨδὴ ζ'",,red,,
14797,Ἦχος βαρὺς,,red,,
14798,Ὁ Εἱρμὸς,,red,,
14799,,"«Οἱ ἐν καμίνῳ τοῦ πυρὸς ἐμβληθέντες ὅσιοι Παῖδες, τὸ πῦρ εἰς δρόσον μετέβαλον, διὰ τῆς ὑμνῳδίας, οὕτω βοῶντες· Εὐλογητὸς εἶ Κύριε, ὁ Θεὸς τῶν Πατέρων ἡμῶν».",black,,
14800,,"Ῥητορευόντων τὰ θεῖα μεγαλεῖα τῶν Ἀποστόλων, τοῦ Πνεύματος ἡ ἐνέργεια, ἐνομίζετο μέθη τοῖς ἀπιστοῦσι, δι' ἧς Τριὰς γνωρίζεται, εἷς Θεὸς τῶν Πατέρων ἡμῶν.",black,,
14801,,"Τὴν ἀδιαίρετον φύσιν ὀρθοδόξως θεολογοῦμεν· Θεὸν Πατέρα τὸν ἄναρχον, τῆς αὐτῆς ἐξουσίας Λόγον καὶ Πνεῦμα· Εὐλογητὸς εἶ, κράζοντες, ὁ Θεὸς τῶν Πατέρων ἡμῶν.",black,,
14802,"Κανών β', ᾨδὴ ζ'",,red,,
14803,Ἦχος δ',,red,,
14804,Ὁ Εἱρμὸς,,red,,
14805,,"«Σύμφωνον ἐθρόησεν ὀργάνων μέλος,",black,,
14806,,Σέβειν τὸ χρυσότευκτον ἄψυχον βρέτας.,black,,
14807,,"Ἡ τοῦ Παρακλήτου δὲ φωσφόρος χάρις,",black,,
14808,,"Σεβασμιάζει τοῦ βοᾶν· Τριὰς μόνη,",black,,
14809,,"Ἰσοσθενής, ἄναρχος, εὐλογητὸς εἶ».",black,,
14810,,"Φωνὴν προφητόφθεγκτον ἠγνοηκότες,",black,,
14811,,Ἔφασκον οἰνότευκτον ἄφρονες μέθην.,black,,
14812,,Ῥήσεις ξενηκούσθησαν ὡς Ἀποστόλων.,black,,
14813,,"Οἱ εὐσεβεῖς δέ, σοὶ βοῶμεν ἐνθέως.",black,,
14814,,"Νεουργὲ τοῦ σύμπαντος, εὐλογητὸς εἶ.",black,,
14815,,"Θέσπιν κατεβρόντησεν ὁ βλέπων ὄπα,",black,,
14816,,Ἔνθους Ἰωὴλ τοῦ θεαρχικωτάτου,black,,
14817,,"Οἷς ἐκχεῶ, φήσαντος οἷά περ Λόγου,",black,,
14818,,"Τοῦ Πνεύματός μου, συμβοήσουσι· Φύσις,",black,,
14819,,"Ἡ τρισσοφεγγόφωτος, εὐλογητὸς εἶ.",black,,
14820,,"Τριττὴ μὲν εὐμοίρησεν ὡρῶν τὴν χάριν,",black,,
14821,,"Ὅπως ὑπεμφήνειε τρεῖς ὑποστάσεις,",black,,
14822,,"Σέβειν ἐν ἁπλότητι τῆς ἐξουσίας,",black,,
14823,,"Ἀλλ' ἐν μιᾷ νῦν ἡμερῶν τῇ Κυρίᾳ,",black,,
14824,,"Υἱὸς Πατήρ, καὶ Πνεῦμα, εὐλογητὸς εἶ.",black,,
14825,ΚαταβασίαἮχος βαρὺς,,red,,
14826,,"«Οἱ ἐν καμίνῳ τοῦ πυρὸς ἐμβληθέντες ὅσιοι Παῖδες, τὸ πῦρ εἰς δρόσον μετέβαλον, διὰ τῆς ὑμνῳδίας, οὕτω βοῶντες· Εὐλογητὸς εἶ Κύριε, ὁ Θεὸς τῶν Πατέρων ἡμῶν».",black,,
14827,ΚαταβασίαἮχος δ',,red,,
14828,,"«Σύμφωνον ἐθρόησεν ὀργάνων μέλος,",black,,
14829,,Σέβειν τὸ χρυσότευκτον ἄψυχον βρέτας.,black,,
14830,,"Ἡ τοῦ Παρακλήτου δὲ φωσφόρος χάρις,",black,,
14831,,"Σεβασμιάζει τοῦ βοᾶν· Τριὰς μόνη,",black,,
14832,,"Ἰσοσθενής, ἄναρχος, εὐλογητὸς εἶ».",black,,
14833,"Κανών α', ᾨδὴ η'",,red,,
14834,Ἦχος βαρὺς,,red,,
14835,Ὁ Εἱρμὸς,,red,,
14836,,"«Ἄφλεκτος πυρὶ ἐν Σινᾷ προσομιλοῦσα, βάτος Θεὸν ἐγνώρισε, τῷ βραδυγλώσσῳ καὶ δυσήχῳ Μωσεῖ καὶ Παῖδας ζῆλος Θεοῦ, τρεῖς ἀναλώτους τῷ πυρὶ ὑμνῳδοὺς ἔδειξε· Πάντα τὰ ἔργα τὸν Κύριον ὑμνεῖτε, καὶ ὑπερυψοῦτε εἰς πάντας τοὺς αἰῶνας».",black,,
14837,,"Ζωτικῆς ἐξ ὕψους βιαίας φερομένης, ἠχητικῶς τοῦ Πνεύματος τοῦ παναγίου, ἁλιεῦσι πνοῆς, πυρίνων εἴδει γλωσσῶν, τὰ μεγαλεῖα τοῦ Θεοῦ ἐρρητορεύοντο· Πάντα τὰ ἔργα τὸν Κύριον ὑμνεῖτε, καὶ ὑπερυψοῦτε εἰς πάντας τοὺς αἰῶνας.",black,,
14838,,"Οἱ μὴ θιγομένῳ προβαίνοντες ἐν ὄρει, μὴ πεφρικότες πῦρ δειματοῦν, δεῦτε καὶ στῶμεν ἐν τῷ ὄρει Σιών, ἐν πόλει ζῶντος Θεοῦ, πνευματοφόροις Μαθηταῖς νῦν συγχορεύοντες· Πάντα τὰ ἔργα τὸν Κύριον ὑμνεῖτε, καὶ ὑπερυψοῦτε εἰς πάντας τοὺς αἰῶνας.",black,,
14839,"Κανών β', ᾨδὴ η'",,red,,
14840,Ἦχος δ',,red,,
14841,Ὁ Εἱρμὸς,,red,,
14842,,"«Λύει τὰ δεσμὰ καὶ δροσίζει τὴν φλόγα,",black,,
14843,,"Ὁ τρισσοφεγγὴς τῆς θεαρχίας τύπος,",black,,
14844,,"Ὑμνοῦσι Παῖδες, εὐλογεῖ δὲ τὸν μόνον,",black,,
14845,,"Σωτῆρα καὶ παντουργόν, ὡς εὐεργέτην,",black,,
14846,,Ἡ δημιουργηθεῖσα σύμπασα κτίσις».,black,,
14847,,"Μνήμην ὁ Χριστὸς τῶν βροτοσσόων ἐπῶν,",black,,
14848,,"Ἅ πατρακουσθεὶς τοῖς Ἀποστόλοις ἔφη,",black,,
14849,,"Τὸ Πνεῦμα τεύχει γλωσσοπυρσεύτῳ θέᾳ,",black,,
14850,,"Ἐφίζον· εὐλογητὸν οἰκειουμένη,",black,,
14851,,Ἠλλοτριωμένη δὲ μέλπει σε κτίσις.,black,,
14852,,"Σωτηριωδῶς, αὐτοδεσπότως ἰόν,",black,,
14853,,"Φῶς αὐτολαμπές, καὶ παρεκτικὸν φάους,",black,,
14854,,"Ὑπάρχον, ἦκες ἐμφοροῦν Ἀποστόλοις,",black,,
14855,,"Τιμῆεν ὡς ἄημα· τοῖς σοῖς οἰκέταις,",black,,
14856,,Λελιπαρημένον δὲ Πνεῦμα προσνέμοις.,black,,
14857,,"ᾞσε Προφητῶν πνευματέμφορον στόμα,",black,,
14858,,"Σὴν σωματωδῶς, ὦ μέδων, ἐνδημίαν,",black,,
14859,,"Καὶ Πνεῦμα κόλπων πατρικῶν προηγμένον,",black,,
14860,,"Ἀκτιστοσυμπλαστουργοσύνθρονον σέθεν,",black,,
14861,,Ἱεὶς ἐνανθρωπήσεως πιστοῖς σέβας.,black,,
14862,ΚαταβασίαἮχος βαρὺς,,red,,
14863,,"«Ἄφλεκτος πυρὶ ἐν Σινᾷ προσομιλοῦσα, βάτος Θεὸν ἐγνώρισε, τῷ βραδυγλώσσῳ καὶ δυσήχῳ Μωσεῖ καὶ Παῖδας ζῆλος Θεοῦ, τρεῖς ἀναλώτους τῷ πυρὶ ὑμνῳδοὺς ἔδειξε· Πάντα τὰ ἔργα τὸν Κύριον ὑμνεῖτε, καὶ ὑπερυψοῦτε εἰς πάντας τοὺς αἰῶνας».",black,,
14864,ΚαταβασίαἮχος δ',,red,,
14865,,"«Λύει τὰ δεσμὰ καὶ δροσίζει τὴν φλόγα,",black,,
14866,,"Ὁ τρισσοφεγγὴς τῆς θεαρχίας τύπος,",black,,
14867,,"Ὑμνοῦσι Παῖδες, εὐλογεῖ δὲ τὸν μόνον,",black,,
14868,,"Σωτῆρα καὶ παντουργόν, ὡς εὐεργέτην,",black,,
14869,,Ἡ δημιουργηθεῖσα σύμπασα κτίσις».,black,,
14870,"Κανών α', ᾨδὴ θ'",,red,,
14871,Ἦχος βαρὺς,,red,,
14872,Ὁ Εἱρμὸς,,red,,
14873,,"«Μὴ τῆς φθορᾶς διαπείρᾳ κυοφορήσασα, καὶ παντεχνήμονι Λόγῳ σάρκα δανείσασα, Μῆτερ ἀπείρανδρε, Παρθένε Θεοτόκε, δοχεῖον τοῦ ἀστέκτου, χωρίον τοῦ ἀπείρου πλαστουργοῦ σου, σὲ μεγαλύνομεν».",black,,
14874,,"Μὴ τῆς φθορᾶς διαπείρᾳ κυοφορήσασα, καὶ παντεχνήμονι Λόγῳ σάρκα δανείσασα, Μῆτερ ἀπείρανδρε, Παρθένε Θεοτόκε, δοχεῖον τοῦ ἀστέκτου, χωρίον τοῦ ἀπείρου πλαστουργοῦ σου, σὲ μεγαλύνομεν.",black,,
14875,,"Ἐπιπαφλάζοντος πάλαι πυρίνου ἅρματος, ὁ ζηλωτὴς καὶ πυρίπνους χαίρων ὀχούμενος, τὴν νῦν ἐκλάμψασαν ἐπίπνοιαν ἐδήλου, ἐξ ὕψους Ἀποστόλοις, ὑφ' ἧς καταλαμφθέντες, τὴν Τριάδα πᾶσιν ἐγνώρισαν.",black,,
14876,,"Νόμου τῶν φύσεων δίχα ξένον ἠκούετο· τῶν Μαθητῶν τῆς μιᾶς γὰρ φωνῆς ἀπηχουμένης, Πνεύματος χάριτι, ποικίλως, ἐνηχοῦντο, λαοί, φυλαὶ καὶ γλῶσσαι, τὰ θεῖα μεγαλεῖα, τῆς Τριάδος γνῶσιν μυούμενοι.",black,,
14877,"Κανών β', ᾨδὴ θ'",,red,,
14878,Ἦχος δ',,red,,
14879,Ὁ Εἱρμὸς,,red,,
14880,,"«Χαίροις Ἄνασσα, μητροπάρθενον κλέος.",black,,
14881,,"Ἄπαν γὰρ εὐδίνητον εὔλαλον στόμα,",black,,
14882,,"Ῥητρεῦον, οὐ σθένει σε μέλπειν ἀξίως.",black,,
14883,,Ἰλιγγιᾷ δὲ νοῦς ἅπας σου τὸν τόκον,black,,
14884,,Νοεῖν· ὅθεν σε συμφώνως δοξάζομεν».,black,,
14885,,"Χαίροις Ἄνασσα, μητροπάρθενον κλέος.",black,,
14886,,"Ἄπαν γὰρ εὐδίνητον εὔλαλον στόμα,",black,,
14887,,"Ῥητρεῦον, οὐ σθένει σε μέλπειν ἀξίως.",black,,
14888,,Ἰλιγγιᾷ δὲ νοῦς ἅπας σου τὸν τόκον,black,,
14889,,Νοεῖν· ὅθεν σε συμφώνως δοξάζομεν.,black,,
14890,,Ὕδειν ἔοικε τὴν φυσίζωον Κόρην.,black,,
14891,,Μόνη γὰρ ἐν δίνησι κεκρύφει Λόγον,black,,
14892,,Νοσοῦσαν ἀλθαίνοντα τὴν βροτῶν φύσιν.,black,,
14893,,Ὃς δεξιοῖς κλισμοῖσι νῦν ἱδρυμένος,black,,
14894,,"Πατρός, πέπομφε τὴν χάριν τοῦ Πνεύματος.",black,,
14895,,"Ὅσοις ἔπνευσεν ἡ θεόρρυτος χάρις,",black,,
14896,,"Λάμποντες, ἀστράπτοντες, ἠλλοιωμένοι,",black,,
14897,,Ὀθνείαν ἀλλοίωσιν εὐπρεπεστάτην,black,,
14898,,"Ἰσοσθενοῦσαν τὴν ἄτμητον εἰδότες,",black,,
14899,,Σοφὴν τρίφεγγον οὐσίαν δοξάζομεν.,black,,
14900,ΚαταβασίαἮχος βαρὺς,,red,,
14901,,"«Μὴ τῆς φθορᾶς διαπείρᾳ κυοφορήσασα, καὶ παντεχνήμονι Λόγῳ σάρκα δανείσασα, Μῆτερ ἀπείρανδρε, Παρθένε Θεοτόκε, δοχεῖον τοῦ ἀστέκτου, χωρίον τοῦ ἀπείρου πλαστουργοῦ σου, σὲ μεγαλύνομεν».",black,,
14902,ΚαταβασίαἮχος δ',,red,,
14903,,"«Χαίροις Ἄνασσα, μητροπάρθενον κλέος.",black,,
14904,,"Ἄπαν γὰρ εὐδίνητον εὔλαλον στόμα,",black,,
14905,,"Ῥητρεῦον, οὐ σθένει σε μέλπειν ἀξίως.",black,,
14906,,Ἰλιγγιᾷ δὲ νοῦς ἅπας σου τὸν τόκον,black,,
14907,,Νοεῖν· ὅθεν σε συμφώνως δοξάζομεν».,black,,
14908,"Ἐξαποστειλάριον, τῆς Πεντηκοστῆς",,red,,
14909,"Ἦχος γ', (Δίς)",,red,,
14910,Ὁ οὐρανὸν τοῖς ἄστροις,,red,,
14911,,"Τὸ πανάγιον Πνεῦμα, τὸ προϊὸν ἐκ τοῦ Πατρός, καὶ δι' Υἱοῦ ἐνδημῆσαν, τοῖς ἀγραμμάτοις Μαθηταῖς, τοὺς σὲ Θεὸν ἐπιγνόντας, σῶσον, ἁγίασον πάντας.",black,,
14912,Ἐξαποστειλάριον,,red,,
14913,Ἦχος γ',,red,,
14914,,"Φῶς ὁ Πατήρ, φῶς ὁ Λόγος, φῶς καὶ τὸ ἅγιον Πνεῦμα, ὅπερ ἐν γλώσσαις πυρίναις, τοῖς Ἀποστόλοις ἐπέμφθη, καὶ δι' αὐτοῦ πᾶς ὁ κόσμος φωταγωγεῖται, Τριάδα σέβειν ἁγίαν.",black,,
14915,(Ἅπαξ),,red,,
14916,"Ἱστῶμεν Στίχους ς', καὶ ψάλλομεν τὰ παρόντα Στιχηρὰ Ἰδιόμελα δευτεροῦντες αὐτά.",,red,,
14917,Ἦχος δ',,red,,
14918,,"Παράδοξα σήμερον εἶδον τὰ ἔθνη πάντα ἐν πόλει Δαυΐδ, ὅτε τὸ Πνεῦμα κατῆλθε τὸ ἅγιον ἐν πυρίναις γλώσσαις, καθὼς ὁ θεηγόρος Λουκᾶς ἀπεφθέγξατο. Φησὶ γάρ· Συνηγμένων τῶν Μαθητῶν τοῦ Χριστοῦ, ἐγένετο ἦχος καθάπερ φερομένης βιαίας πνοῆς, καὶ ἐπλήρωσε τὸν οἶκον, οὗ ἦσαν καθήμενοι, καὶ πάντες ἤρξαντο φθέγγεσθαι, ξένοις ῥήμασι, ξένοις δόγμασι, ξένοις διδάγμασι, τῆς ἁγίας Τριάδος.",black,,
14919,Ἦχος δ',,red,,
